name,ip,port,proto,state,service,product,version,confidence,evidence,banner,http_status,http_server,http_title
www.games,75.2.38.108,2260,tcp,open,apc-2260,,,low,nmap-services,,,,
www.games,75.2.38.108,2301,tcp,open,compaqdiag,,,low,nmap-services,,,,
www.games,75.2.38.108,2383,tcp,open,ms-olap4,,,low,nmap-services,,,,
www.games,75.2.38.108,2399,tcp,open,fmpro-fdal,,,low,nmap-services,,,,
www.games,75.2.38.108,2525,tcp,open,ms-v-worlds,,,low,nmap-services,,,,
www.games,75.2.38.108,2602,tcp,open,ripd,,,low,nmap-services,,,,
www.games,75.2.38.108,2605,tcp,open,bgpd,,,low,nmap-services,,,,
www.games,75.2.38.108,2607,tcp,open,connection,,,low,nmap-services,,,,
www.games,75.2.38.108,2701,tcp,open,sms-rcinfo,,,low,nmap-services,,,,
www.games,75.2.38.108,2702,tcp,open,sms-xfer,,,low,nmap-services,,,,
www.games,75.2.38.108,2717,tcp,open,pn-requester,,,low,nmap-services,,,,
www.games,75.2.38.108,2809,tcp,open,corbaloc,,,low,nmap-services,,,,
www.games,75.2.38.108,2869,tcp,open,icslap,,,low,nmap-services,,,,
www.games,75.2.38.108,3000,tcp,open,ppp,,,low,nmap-services,,,,
www.games,75.2.38.108,3005,tcp,open,deslogin,,,low,nmap-services,,,,
www.games,75.2.38.108,3128,tcp,open,squid-http,,,low,nmap-services,,,,
www.games,75.2.38.108,3211,tcp,open,avsecuremgmt,,,low,nmap-services,,,,
www.games,75.2.38.108,3268,tcp,open,globalcatLDAP,,,low,nmap-services,,,,
www.games,75.2.38.108,3269,tcp,open,globalcatLDAPssl,,,low,nmap-services,,,,
www.games,75.2.38.108,3283,tcp,open,netassistant,,,low,nmap-services,,,,
www.games,75.2.38.108,3300,tcp,open,ceph,,,low,nmap-services,,,,
www.games,75.2.38.108,3301,tcp,open,tarantool,,,low,nmap-services,,,,
www.games,75.2.38.108,3306,tcp,open,mysql,,,low,nmap-services,,,,
www.games,75.2.38.108,3323,tcp,open,active-net,,,low,nmap-services,,,,
www.games,75.2.38.108,3325,tcp,open,active-net,,,low,nmap-services,,,,
www.games,75.2.38.108,3333,tcp,open,dec-notes,,,low,nmap-services,,,,
www.games,75.2.38.108,3476,tcp,open,nppmp,,,low,nmap-services,,,,
www.games,75.2.38.108,3580,tcp,open,nati-svrloc,,,low,nmap-services,,,,
www.games,75.2.38.108,3689,tcp,open,rendezvous,,,low,nmap-services,,,,
www.games,75.2.38.108,3690,tcp,open,svn,,,low,nmap-services,,,,
www.games,75.2.38.108,3784,tcp,open,bfd-control,,,low,nmap-services,,,,
www.games,75.2.38.108,3801,tcp,open,ibm-mgr,,,low,nmap-services,,,,
www.games,75.2.38.108,4002,tcp,open,mlchat-proxy,,,low,nmap-services,,,,
www.games,75.2.38.108,4003,tcp,open,pxc-splr-ft,,,low,nmap-services,,,,
www.games,75.2.38.108,4126,tcp,open,ddrepl,,,low,nmap-services,,,,
www.games,75.2.38.108,4242,tcp,open,vrml-multi-use,,,low,nmap-services,,,,
www.games,75.2.38.108,4443,tcp,open,pharos,,,low,nmap-services,,,,
www.games,75.2.38.108,4444,tcp,open,krb524,,,low,nmap-services,,,,
www.games,75.2.38.108,4449,tcp,open,privatewire,,,low,nmap-services,,,,
www.games,75.2.38.108,4662,tcp,open,edonkey,,,low,nmap-services,,,,
www.games,75.2.38.108,4899,tcp,open,radmin,,,low,nmap-services,,,,
www.games,75.2.38.108,5002,tcp,open,rfe,,,low,nmap-services,,,,
www.games,75.2.38.108,5004,tcp,open,avt-profile-1,,,low,nmap-services,,,,
www.games,75.2.38.108,5009,tcp,open,airport-admin,,,low,nmap-services,,,,
www.games,75.2.38.108,5051,tcp,open,ida-agent,,,low,nmap-services,,,,
www.games,75.2.38.108,5060,tcp,open,sip,,,low,nmap-services,,,,
www.games,75.2.38.108,5100,tcp,open,admd,,,low,nmap-services,,,,
www.games,75.2.38.108,5102,tcp,open,admeng,,,low,nmap-services,,,,
www.games,75.2.38.108,5190,tcp,open,aol,,,low,nmap-services,,,,
www.games,75.2.38.108,5214,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,5225,tcp,open,hp-server,,,low,nmap-services,,,,
www.games,75.2.38.108,5226,tcp,open,hp-status,,,low,nmap-services,,,,
www.games,75.2.38.108,5414,tcp,open,statusd,,,low,nmap-services,,,,
www.games,75.2.38.108,5500,tcp,open,hotline,,,low,nmap-services,,,,
www.games,75.2.38.108,5633,tcp,open,beorl,,,low,nmap-services,,,,
www.games,75.2.38.108,5666,tcp,open,nrpe,,,low,nmap-services,,,,
www.games,75.2.38.108,5679,tcp,open,activesync,,,low,nmap-services,,,,
www.games,75.2.38.108,5718,tcp,open,dpm,,,low,nmap-services,,,,
www.games,75.2.38.108,5800,tcp,open,vnc-http,,,low,nmap-services,,,,
www.games,75.2.38.108,5810,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,5902,tcp,open,vnc-2,,,low,nmap-services,,,,
www.games,75.2.38.108,5910,tcp,open,cm,,,low,nmap-services,,,,
www.games,75.2.38.108,5911,tcp,open,cpdlc,,,low,nmap-services,,,,
www.games,75.2.38.108,5959,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,5960,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,5962,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,5985,tcp,open,wsman,,,low,nmap-services,,,,
www.games,75.2.38.108,5987,tcp,open,wbem-rmi,,,low,nmap-services,,,,
www.games,75.2.38.108,5989,tcp,open,wbem-https,,,low,nmap-services,,,,
www.games,75.2.38.108,6002,tcp,open,X11:2,,,low,nmap-services,,,,
www.games,75.2.38.108,6059,tcp,open,X11:59,,,low,nmap-services,,,,
www.games,75.2.38.108,6101,tcp,open,backupexec,,,low,nmap-services,,,,
www.games,75.2.38.108,6112,tcp,open,dtspc,,,low,nmap-services,,,,
www.games,75.2.38.108,6129,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,6389,tcp,open,clariion-evr01,,,low,nmap-services,,,,
www.games,75.2.38.108,6543,tcp,open,mythtv,,,low,nmap-services,,,,
www.games,75.2.38.108,6580,tcp,open,parsec-master,,,low,nmap-services,,,,
www.games,75.2.38.108,6666,tcp,open,irc,,,low,nmap-services,,,,
www.games,75.2.38.108,6667,tcp,open,irc,,,low,nmap-services,,,,
www.games,75.2.38.108,6788,tcp,open,smc-http,,,low,nmap-services,,,,
www.games,75.2.38.108,6789,tcp,open,ibm-db2-admin,,,low,nmap-services,,,,
www.games,75.2.38.108,6901,tcp,open,jetstream,,,low,nmap-services,,,,
www.games,75.2.38.108,6969,tcp,open,acmsoda,,,low,nmap-services,,,,
www.games,75.2.38.108,7019,tcp,open,doceri-ctl,,,low,nmap-services,,,,
www.games,75.2.38.108,7100,tcp,open,font-service,,,low,nmap-services,,,,
www.games,75.2.38.108,7625,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,7777,tcp,open,cbt,,,low,nmap-services,,,,
